#GPUs,s,Model,B,b,t,c,p,e,d,n,v,l,recompute,Peak Memory (GiB),Parameter+Gradient Memory (GiB),Optimizer Memory (GiB),Activation Memory (GiB),Output Memory (GiB),Recomputed Memory (GiB),KV Cache Memory (GiB),KV Gradient Memory (GiB),Bubble Ratio
#512,65536,LLaMA-150B-GQA,64,1,8,1,4,1,16,4,24,1,partial+fc1,51.10
#512,65536,LLaMA-150B-GQA,64,1,4,1,8,1,16,8,12,1,partial+fc1,53.41
#512,65536,LLaMA-150B-GQA,64,1,8,1,8,1,8,8,12,1,no,48.77
#512,131072,LLaMA-150B-GQA,32,1,8,1,8,1,8,8,12,1,partial+fc1,51.65
#512,131072,LLaMA-150B-GQA,32,1,4,1,16,1,8,16,6,1,partial+fc1,45.03
#512,131072,LLaMA-150B-GQA,32,1,8,1,16,1,4,16,6,1,no,47.58
#512,131072,LLaMA-150B-GQA,32,1,4,2,16,1,4,16,6,1,no,54.08
#512,262144,LLaMA-150B-GQA,16,1,4,2,16,1,4,16,6,1,partial+fc1,56.52
#512,262144,LLaMA-150B-GQA,16,1,4,1,32,1,4,32,3,1,partial+fc1,47.78
#512,524288,LLaMA-150B-GQA,8,1,4,4,16,1,2,16,6,1,partial+fc1,48.48
#512,524288,LLaMA-150B-GQA,8,1,4,2,32,1,2,32,3,1,partial+fc1,47.78
#512,65536,LLaMA-70B-GQA,64,1,8,1,4,1,16,4,20,1,no,54.65
#512,65536,LLaMA-70B-GQA,64,1,4,1,8,1,16,8,10,1,no,58.83
#512,131072,LLaMA-70B-GQA,32,1,8,1,8,1,8,8,10,1,no,52.77
#512,131072,LLaMA-70B-GQA,32,1,4,2,8,1,8,8,10,1,no,58.83
#512,262144,LLaMA-70B-GQA,16,1,4,2,8,1,8,16,10,1,partial+fc1,46.89
#512,524288,LLaMA-70B-GQA,8,1,4,2,16,1,4,32,5,1,partial+fc1,45.79
#512,65536,Mixtral-8x22B,64,1,1,2,8,8,32,8,7,1,partial+fc1,53.13
#512,65536,Mixtral-8x22B,64,1,1,4,8,8,16,8,7,1,no,53.88
#512,131072,Mixtral-8x22B,32,1,1,4,8,8,16,8,7,1,partial+fc1,47.32
#512,131072,Mixtral-8x22B,32,1,1,8,8,8,8,8,7,1,no,53.88
#512,262144,Mixtral-8x22B,16,1,1,8,8,8,8,8,7,1,partial+fc1,59.14
#512,262144,Mixtral-8x22B,16,1,1,16,8,8,4,8,7,1,no,53.88
#512,524288,Mixtral-8x22B,8,1,1,16,8,8,4,8,7,1,partial+fc1,58.70
#512,524288,Mixtral-8x22B,8,1,1,16,8,8,4,16,7,1,partial+fc1,58.70
#512,65536,Mixtral-8x7B,64,1,1,4,4,8,32,4,8,1,no,52.18
#512,131072,Mixtral-8x7B,32,1,1,4,8,8,16,8,4,1,no,62.17
#512,262144,Mixtral-8x7B,16,1,1,8,8,8,8,8,4,1,no,45.76
#512,262144,Mixtral-8x7B,16,1,1,8,8,8,8,16,4,1,no,59.04
#512,262144,Mixtral-8x7B,16,1,1,16,4,8,8,4,8,1,no,44.12
#512,524288,Mixtral-8x7B,8,1,1,8,16,8,4,16,2,1,no,56.88
#512,524288,Mixtral-8x7B,8,1,1,8,32,8,2,32,1,1,no,42.70
#512,524288,Mixtral-8x7B,8,1,1,16,8,8,4,16,4,1,no,45.75
512,524288,Mixtral-8x7B,8,1,1,16,8,8,4,32,4,1,no,45.75
